PMID,IndexingMethod_x,MESH_x,IndexingMethod_y,DateRevised,MESH_y,MeshMatch,IndexingMatch
41314503,Automated,"['Colorectal Neoplasms--drug therapy--immunology--pathology--genetics', 'Necroptosis--drug effects', 'Humans', 'Animals', 'Receptor-Interacting Protein Serine-Threonine Kinases--genetics--metabolism', 'Mice', 'Fluorouracil--pharmacology', 'Cell Line, Tumor', 'Xenograft Model Antitumor Assays', 'Drug Synergism', 'Antineoplastic Combined Chemotherapy Protocols--pharmacology', 'Immunogenic Cell Death--drug effects', 'Protein Kinases--metabolism', 'Apoptosis--drug effects', 'Tumor Suppressor Protein p53--metabolism']",Manual,20260318,"['Necroptosis--drug effects--genetics--immunology', 'Apoptosis', 'Receptor-Interacting Protein Serine-Threonine Kinases--genetics', 'Colorectal Neoplasms--drug therapy--genetics--immunology--pathology', 'Cell Line, Tumor', 'Saponins--pharmacology--therapeutic use', 'Cholestenones--pharmacology--therapeutic use', 'Antineoplastic Agents, Phytogenic--pharmacology--therapeutic use', 'Fluorouracil--pharmacology--therapeutic use', 'Antineoplastic Combined Chemotherapy Protocols--pharmacology--therapeutic use', 'Immunogenic Cell Death--drug effects--genetics--immunology', 'Drug Synergism', 'Humans', 'Animals', 'Mice', 'Gene Knockout Techniques', 'Mice, Inbred BALB C', 'Female', 'Xenograft Model Antitumor Assays', 'Lymphocytes, Tumor-Infiltrating--immunology']",False,False
41314503,Automated,"['Colorectal Neoplasms--drug therapy--immunology--pathology--genetics', 'Necroptosis--drug effects', 'Humans', 'Animals', 'Receptor-Interacting Protein Serine-Threonine Kinases--genetics--metabolism', 'Mice', 'Fluorouracil--pharmacology', 'Cell Line, Tumor', 'Xenograft Model Antitumor Assays', 'Drug Synergism', 'Antineoplastic Combined Chemotherapy Protocols--pharmacology', 'Immunogenic Cell Death--drug effects', 'Protein Kinases--metabolism', 'Apoptosis--drug effects', 'Tumor Suppressor Protein p53--metabolism']",Manual,20260726,"['Necroptosis--drug effects--genetics--immunology', 'Apoptosis', 'Receptor-Interacting Protein Serine-Threonine Kinases--genetics', 'Colorectal Neoplasms--drug therapy--genetics--immunology--pathology', 'Cell Line, Tumor', 'Saponins--pharmacology--therapeutic use', 'Cholestenones--pharmacology--therapeutic use', 'Antineoplastic Agents, Phytogenic--pharmacology--therapeutic use', 'Fluorouracil--pharmacology--therapeutic use', 'Antineoplastic Combined Chemotherapy Protocols--pharmacology--therapeutic use', 'Immunogenic Cell Death--drug effects--genetics--immunology', 'Drug Synergism', 'Humans', 'Animals', 'Mice', 'Gene Knockout Techniques', 'Mice, Inbred BALB C', 'Female', 'Xenograft Model Antitumor Assays', 'Lymphocytes, Tumor-Infiltrating--immunology']",False,False
41314545,Automated,"['Animals', 'Fibroblast Growth Factors--genetics--metabolism--biosynthesis', 'Signal Transduction', 'Mice', 'Liver--metabolism', 'Cyclic AMP Response Element-Binding Protein--metabolism--genetics', 'Apolipoproteins B--metabolism--genetics', 'rab GTP-Binding Proteins--metabolism--genetics', 'Humans', 'Diet, High-Fat--adverse effects', 'Male', 'Mice, Knockout', 'Obesity--metabolism--genetics', 'Gene Expression Regulation', 'Mice, Inbred C57BL', 'Apolipoprotein B-100']",Manual,20260129,"['Mice, Inbred C57BL', 'Animals', 'Mice', 'Liver--metabolism', 'Mice, Knockout', 'rab2 GTP-Binding Protein--metabolism', 'Fibroblast Growth Factors--metabolism', 'Golgi Apparatus--metabolism', 'Apolipoproteins B--metabolism', 'Lipid Metabolism', 'Cyclic AMP Response Element-Binding Protein']",False,False
41314545,Automated,"['Animals', 'Fibroblast Growth Factors--genetics--metabolism--biosynthesis', 'Signal Transduction', 'Mice', 'Liver--metabolism', 'Cyclic AMP Response Element-Binding Protein--metabolism--genetics', 'Apolipoproteins B--metabolism--genetics', 'rab GTP-Binding Proteins--metabolism--genetics', 'Humans', 'Diet, High-Fat--adverse effects', 'Male', 'Mice, Knockout', 'Obesity--metabolism--genetics', 'Gene Expression Regulation', 'Mice, Inbred C57BL', 'Apolipoprotein B-100']",Manual,20260226,"['Mice, Inbred C57BL', 'Animals', 'Mice', 'Liver--metabolism', 'Mice, Knockout', 'rab2 GTP-Binding Protein--metabolism', 'Fibroblast Growth Factors--metabolism', 'Golgi Apparatus--metabolism', 'Apolipoproteins B--metabolism', 'Lipid Metabolism', 'Cyclic AMP Response Element-Binding Protein']",False,False
41314583,Automated,"['Lactulose--biosynthesis', 'Kinetics', 'Enzyme Stability', 'Temperature', 'Carbohydrate Epimerases--chemistry--metabolism--genetics', 'Caldicellulosiruptor--enzymology--genetics', 'Cellobiose--metabolism', 'Models, Molecular', 'Mutation']",Manual,20260406,"['Kinetics', 'Caldicellulosiruptor--enzymology--genetics', 'Cellobiose--metabolism', 'Carbohydrate Epimerases--chemistry--genetics--metabolism', 'Temperature', 'Enzyme Stability', 'Lactulose--biosynthesis', 'Hydrogen-Ion Concentration', 'Computer Simulation', 'Mutation', 'Protein Structure, Tertiary', 'Protein Structure, Secondary', 'Models, Molecular']",False,False
41314681,Automated,"['Humans', 'Erythrocytes--metabolism--chemistry', 'Vitamin B 12--chemistry--metabolism', 'Drug Delivery Systems--methods', 'Erythrocyte Membrane--metabolism--chemistry']",Manual,20260423,"['Cell- and Tissue-Based Therapy--methods', 'Vitamin B 12--chemistry', 'Endocytosis', 'Glycocalyx--chemistry', 'Drug Carriers--chemistry--therapeutic use', 'Erythrocyte Membrane--chemistry--transplantation', 'Humans']",False,False
41314681,Automated,"['Humans', 'Erythrocytes--metabolism--chemistry', 'Vitamin B 12--chemistry--metabolism', 'Drug Delivery Systems--methods', 'Erythrocyte Membrane--metabolism--chemistry']",Manual,20260522,"['Cell- and Tissue-Based Therapy--methods', 'Vitamin B 12--chemistry', 'Endocytosis', 'Glycocalyx--chemistry', 'Drug Carriers--chemistry--therapeutic use', 'Erythrocyte Membrane--chemistry--transplantation', 'Humans']",False,False
41314699,Automated,"['Humans', 'Aged', 'Consensus', 'Persons with Disabilities', 'Disability Evaluation', 'Quality of Life', 'Activities of Daily Living', 'Delphi Technique', 'China']",Curated,20260306,"['Aged', 'Humans', 'Activities of Daily Living', 'China', 'Consensus', 'Delphi Technique', 'Disability Evaluation', 'Persons with Disabilities', 'Quality of Life']",False,False
41314699,Automated,"['Humans', 'Aged', 'Consensus', 'Persons with Disabilities', 'Disability Evaluation', 'Quality of Life', 'Activities of Daily Living', 'Delphi Technique', 'China']",Curated,20260811,"['Aged', 'Humans', 'Activities of Daily Living', 'China', 'Delphi Technique', 'Disability Evaluation', 'Persons with Disabilities', 'Quality of Life']",False,False
41315047,Automated,"['Milk--microbiology--chemistry', 'Animals', 'Pasteurization', 'Lipase--metabolism', 'Bacillus--growth & development', 'Cold Temperature', 'Thiobarbituric Acid Reactive Substances--analysis', 'Peptide Hydrolases--metabolism', 'Food Storage', 'Food Microbiology', 'Food Preservation--methods', 'Food Quality']",Manual,20260130,"['Pasteurization', 'Cold Temperature', 'Milk', 'Particle Size', 'Food Quality', 'Food Storage', 'Thiobarbituric Acid Reactive Substances--analysis--chemistry', 'Lipase--metabolism', 'Bacillus--growth & development', 'Animals']",False,False
41315260,Automated,"['Humans', 'Pancreatic Neoplasms--genetics--immunology--mortality--pathology', 'Genetic Predisposition to Disease', 'Complement System Proteins--genetics', 'Carcinoma, Pancreatic Ductal--genetics--immunology--mortality', 'Prognosis', 'Polymorphism, Single Nucleotide', 'Male', 'Female', 'Gene Expression Regulation, Neoplastic', 'Middle Aged']",Manual,20260401,"['Complement System Proteins--genetics', 'Pancreatic Neoplasms--diagnosis--genetics--mortality', 'Prognosis', 'Humans', 'Genetic Predisposition to Disease--genetics', 'UK Biobank', 'Carcinoma, Pancreatic Ductal--genetics', 'Polymorphism, Single Nucleotide', 'Ficolins--genetics', 'Tissue Plasminogen Activator--genetics']",False,False
41315260,Automated,"['Humans', 'Pancreatic Neoplasms--genetics--immunology--mortality--pathology', 'Genetic Predisposition to Disease', 'Complement System Proteins--genetics', 'Carcinoma, Pancreatic Ductal--genetics--immunology--mortality', 'Prognosis', 'Polymorphism, Single Nucleotide', 'Male', 'Female', 'Gene Expression Regulation, Neoplastic', 'Middle Aged']",Manual,20260528,"['Complement System Proteins--genetics', 'Pancreatic Neoplasms--diagnosis--genetics--mortality', 'Prognosis', 'Humans', 'Genetic Predisposition to Disease--genetics', 'UK Biobank', 'Carcinoma, Pancreatic Ductal--genetics', 'Polymorphism, Single Nucleotide', 'Ficolins--genetics', 'Tissue Plasminogen Activator--genetics']",False,False
41315293,Automated,"['A Kinase Anchor Proteins--genetics--metabolism', 'Schizophrenia--genetics--metabolism', 'Animals', 'Synaptic Transmission--genetics', 'Humans', 'Cyclic AMP-Dependent Protein Kinases--metabolism--genetics', 'Mice', 'Autophagy--genetics', 'Bipolar Disorder--genetics--metabolism', 'Neurons--metabolism', 'Homeostasis', 'Mice, Knockout', 'Male', 'Disease Models, Animal']",Manual,20260401,"['Bipolar Disorder--genetics--physiopathology', 'Schizophrenia--genetics--physiopathology', 'A Kinase Anchor Proteins--genetics--metabolism', 'Cyclic AMP-Dependent Protein Kinases--metabolism', 'Humans', 'Loss of Function Mutation', 'Autophagy--genetics', 'Multiomics', 'Animals', 'Mice', 'Electrophysiological Phenomena', 'Glycogen Synthase Kinase 3--metabolism', 'Glycogen Synthase Kinase 3 beta--metabolism', 'Mice, Knockout', 'Neurons--metabolism--physiology', 'Synaptic Transmission--genetics', 'Female', 'Primary Cell Culture']",False,False
41315344,Automated,"['Solid-Phase Synthesis Techniques--methods', 'Methylation', 'Pharmaceutical Preparations--chemistry--chemical synthesis', 'Polymers--chemistry', 'Deuterium--chemistry']",Manual,20260401,"['Solid-Phase Synthesis Techniques', 'Methylation', 'Pharmaceutical Preparations--chemical synthesis']",False,False
41315348,Automated,"['Humans', 'Allosteric Regulation', 'Molecular Dynamics Simulation', 'Catalytic Domain', 'Transferases--metabolism--chemistry--genetics', 'Crystallography, X-Ray', 'Hydrogen Deuterium Exchange-Mass Spectrometry']",Manual,20260401,"['Humans', 'Allosteric Regulation', 'Crystallography, X-Ray', 'Enzyme Stability', 'Hydrogen Deuterium Exchange-Mass Spectrometry', 'Molecular Dynamics Simulation', 'Receptors, Cell Surface--chemistry', 'Transferases--chemistry', 'Protein Conformation']",False,False
41315378,Automated,"['Solanum tuberosum--growth & development', 'Colombia', 'Soil--chemistry', 'Agriculture--methods']",Manual,20260422,"['Colombia', 'Soil--chemistry', 'Solanum tuberosum--growth & development', 'Crops, Agricultural--growth & development', 'Crop Production--methods', 'Agriculture', 'Spatial Analysis', 'Sustainable Development']",False,False
41315391,Automated,"['Immunoglobulin kappa-Chains--genetics', 'Immunoglobulin lambda-Chains--genetics', 'Humans', 'Polymorphism, Single Nucleotide', 'Linkage Disequilibrium', 'Polymorphism, Genetic', 'Alleles', 'V(D)J Recombination', 'Animals']",Manual,20260506,"['Polymorphism, Single Nucleotide', 'Immunoglobulin kappa-Chains--genetics', 'Immunoglobulin lambda-Chains--genetics', 'Humans', 'Linkage Disequilibrium', 'Polymorphism, Genetic', 'Alleles', 'V(D)J Recombination', 'Antibodies--genetics', 'Male', 'Female', 'Adolescent', 'Young Adult', 'Adult', 'Middle Aged', 'Leukocytes, Mononuclear']",False,False
41315391,Automated,"['Immunoglobulin kappa-Chains--genetics', 'Immunoglobulin lambda-Chains--genetics', 'Humans', 'Polymorphism, Single Nucleotide', 'Linkage Disequilibrium', 'Polymorphism, Genetic', 'Alleles', 'V(D)J Recombination', 'Animals']",Manual,20260828,"['Polymorphism, Single Nucleotide', 'Immunoglobulin kappa-Chains--genetics', 'Immunoglobulin lambda-Chains--genetics', 'Humans', 'Linkage Disequilibrium', 'Polymorphism, Genetic', 'Alleles', 'V(D)J Recombination', 'Antibodies--genetics', 'Male', 'Female', 'Adolescent', 'Young Adult', 'Adult', 'Middle Aged', 'Leukocytes, Mononuclear']",False,False
41315610,Automated,"['Oils, Volatile--pharmacology--chemistry', 'Thymol--pharmacology--chemistry', 'Anti-Bacterial Agents--pharmacology--chemistry', 'Microbial Sensitivity Tests', 'Plant Oils--pharmacology--chemistry', 'Bacteria--drug effects']",Manual,20260216,"['Apiaceae--chemistry', 'Oils, Volatile--chemistry--pharmacology', 'Food Contamination--prevention & control', 'Microbial Sensitivity Tests', 'Bacteria--drug effects', 'Thymol--analysis', 'Anti-Bacterial Agents--analysis']",False,False
41315610,Automated,"['Oils, Volatile--pharmacology--chemistry', 'Thymol--pharmacology--chemistry', 'Anti-Bacterial Agents--pharmacology--chemistry', 'Microbial Sensitivity Tests', 'Plant Oils--pharmacology--chemistry', 'Bacteria--drug effects']",Manual,20260425,"['Apiaceae--chemistry', 'Oils, Volatile--chemistry--pharmacology', 'Food Contamination--prevention & control', 'Microbial Sensitivity Tests', 'Bacteria--drug effects', 'Thymol--analysis', 'Anti-Bacterial Agents--analysis']",False,False
41315610,Automated,"['Oils, Volatile--pharmacology--chemistry', 'Thymol--pharmacology--chemistry', 'Anti-Bacterial Agents--pharmacology--chemistry', 'Microbial Sensitivity Tests', 'Plant Oils--pharmacology--chemistry', 'Bacteria--drug effects']",Manual,20260427,"['Apiaceae--chemistry', 'Oils, Volatile--chemistry--pharmacology', 'Food Contamination--prevention & control', 'Microbial Sensitivity Tests', 'Bacteria--drug effects', 'Thymol--analysis', 'Anti-Bacterial Agents--analysis']",False,False
41315610,Automated,"['Oils, Volatile--pharmacology--chemistry', 'Thymol--pharmacology--chemistry', 'Anti-Bacterial Agents--pharmacology--chemistry', 'Microbial Sensitivity Tests', 'Plant Oils--pharmacology--chemistry', 'Bacteria--drug effects']",Manual,20260828,"['Apiaceae--chemistry', 'Oils, Volatile--chemistry--pharmacology', 'Food Contamination--prevention & control', 'Microbial Sensitivity Tests', 'Bacteria--drug effects', 'Thymol--analysis', 'Anti-Bacterial Agents--analysis']",False,False
41315625,Automated,"['Animals', 'Somatostatin--metabolism--genetics', 'Receptors, Somatostatin--metabolism--genetics', 'Mice', 'Mice, Knockout', 'Light', 'Photoperiod', 'Circadian Clocks--drug effects', 'Circadian Rhythm--physiology', 'Suprachiasmatic Nucleus--metabolism--physiology', 'Mice, Inbred C57BL', 'Male']",Manual,20260422,"['Somatostatin--analogs & derivatives--genetics--metabolism--analogs & derivatives', 'Light', 'Male', 'Animals', 'Mice', 'Mice, Knockout', 'Photoperiod', 'Circadian Rhythm--physiology', 'Circadian Clocks--physiology', 'Suprachiasmatic Nucleus--metabolism', 'Mice, Inbred C57BL', 'Receptors, Somatostatin--genetics--metabolism']",False,False
41315850,Manual,"['Humans', 'Antibodies, Neoplasm', 'Cell Line, Tumor', 'Drug Resistance, Neoplasm', 'Immunotherapy--methods', 'Ovarian Neoplasms--immunology--therapy', 'Platinum', 'Complement System Proteins--physiology', 'Cystadenocarcinoma, Serous--immunology--therapy', 'Antibodies, Neutralizing', 'CD59 Antigens--immunology', 'Antibodies, Monoclonal--therapeutic use', 'Antibodies--therapeutic use']",Automated,20260626,"['Humans', 'Female', 'Drug Resistance, Neoplasm--drug effects', 'Ovarian Neoplasms--pathology--immunology--therapy--drug therapy', 'Cell Line, Tumor', 'Immunotherapy--methods', 'Antibodies, Monoclonal--pharmacology--therapeutic use', 'Platinum--pharmacology', 'Cystadenocarcinoma, Serous--pathology--immunology--therapy--drug therapy']",False,False
41316061,Automated,"['Humans', 'Female', 'Pregnancy', 'Retrospective Studies', 'Adult', 'Hemoperitoneum--etiology--surgery', 'Uterine Rupture--surgery', 'Cesarean Section', 'Pregnancy Complications--etiology--surgery', 'Aneurysm, Ruptured--complications', 'Splenic Artery', 'Uterine Hemorrhage--etiology', 'Pregnancy Trimester, Third']",Manual,20260506,"['Adult', 'Female', 'Humans', 'Pregnancy', 'Hemoperitoneum--etiology--surgery', 'Laparotomy', 'Pregnancy Complications--etiology--surgery', 'Pregnancy Outcome', 'Uterine Rupture--surgery', 'Retrospective Studies', 'Aneurysm, Ruptured--complications--surgery', 'Splenic Artery', 'Fatal Outcome']",False,False
41316081,Automated,"['Humans', 'Female', 'Male', 'Diet, Healthy--psychology', 'Adult', 'Middle Aged', 'Qualitative Research', 'Colombia', 'Photography', 'Risk Factors', 'Caribbean Region', 'Diabetes Mellitus--prevention & control', 'Health Knowledge, Attitudes, Practice']",Manual,20260409,"['Qualitative Research', 'Diet, Healthy--psychology', 'Risk Factors', 'Diabetes Mellitus, Type 2--etiology--prevention & control', 'Caribbean Region', 'Social Theory', 'Latin America', 'Humans', 'Social Perception--psychology', 'Health Knowledge, Attitudes, Practice', 'Colombia', 'Socioeconomic Factors', 'Psychological Theory', 'Community-Based Participatory Research', 'Male', 'Female', 'Adolescent', 'Young Adult', 'Adult', 'Middle Aged', 'Aged']",False,False
41316177,Automated,"['Humans', 'Selective Serotonin Reuptake Inhibitors--adverse effects--therapeutic use', 'Male', 'Female', 'Hydrocodone--adverse effects', 'Adult', 'Middle Aged', 'Analgesics, Opioid--adverse effects', 'Opiate Overdose--epidemiology--etiology', 'Young Adult', 'Cohort Studies', 'Citalopram--adverse effects', 'Adolescent', 'United States--epidemiology', 'Retrospective Studies', 'Drug Interactions']",Manual,20260331,"['Opiate Overdose--epidemiology--etiology', 'Selective Serotonin Reuptake Inhibitors--adverse effects--pharmacokinetics--therapeutic use', 'Administrative Claims, Healthcare--statistics & numerical data', 'Hydrocodone--adverse effects--pharmacokinetics--therapeutic use', 'Drug Interactions', 'Risk Assessment', 'Analgesics, Opioid--adverse effects--pharmacokinetics--therapeutic use', 'Follow-Up Studies', 'Escitalopram--adverse effects--pharmacokinetics--therapeutic use', 'Citalopram--adverse effects--pharmacokinetics--therapeutic use', 'Fluoxetine--adverse effects--pharmacokinetics--therapeutic use', 'Paroxetine--adverse effects--pharmacokinetics--therapeutic use', 'Sertraline--adverse effects--pharmacokinetics--therapeutic use', 'Intention to Treat Analysis', 'United States--epidemiology', 'Humans', 'Male', 'Female', 'Adult', 'Middle Aged', 'Aged']",False,False
